,market_name,station_name,dma_code,sinclair_owned,dma_market,start_year,end_year
1103,Rochester - Mason City - Austin,KXLT-TV,611,0,Rochestr-Mason City-Austin,,
1104,Rochester - Mason City - Austin,KIMT,611,0,Rochestr-Mason City-Austin,,
1105,"Albany, GA",WALB-DT2,525,0,"Albany, GA",,
1106,"Albany, GA",WALB,525,0,"Albany, GA",,
1107,"Albany, GA",WFXL,525,1,"Albany, GA",2013,
1108,"Albany, GA",WSWG,525,0,"Albany, GA",,
1109,Terre Haute,WAWV-TV,581,0,Terre Haute,,
1110,Terre Haute,WTWO,581,0,Terre Haute,,
1111,Terre Haute,WTHI-DT2,581,0,Terre Haute,,
1112,Terre Haute,WTHI-TV,581,0,Terre Haute,,
1113,Bangor,WVII-TV,537,0,Bangor,,
1114,Bangor,WLBZ-TV,537,0,Bangor,,
1115,Bangor,WGCI-LD,537,0,Bangor,,
1116,Bangor,WFVX-LD,537,0,Bangor,,
1117,Bangor,WABI-TV,537,0,Bangor,,
1118,Biloxi - Gulfport,WLOX,746,0,Biloxi-Gulfport,,
1119,Biloxi - Gulfport,WXXV-DT2,746,0,Biloxi-Gulfport,,
1120,Biloxi - Gulfport,WXXV-TV,746,0,Biloxi-Gulfport,,
1121,Biloxi - Gulfport,WLOX-DT2,746,0,Biloxi-Gulfport,,
1122,"Wheeling - Steubenville, OH",WTRF-DT3,554,0,Wheeling-Steubenville,,
1123,"Wheeling - Steubenville, OH",WTOV-TV,554,1,Wheeling-Steubenville,2013,
1124,"Wheeling - Steubenville, OH",WTOV-DT2,554,0,Wheeling-Steubenville,,
1125,"Wheeling - Steubenville, OH",WTRF-TV,554,0,Wheeling-Steubenville,,
1126,"Wheeling - Steubenville, OH","""WBWO""",554,0,Wheeling-Steubenville,,
1127,Gainesville,WCJB-TV,592,0,Gainesville,,
1128,Gainesville,WNBW-DT,592,1,Gainesville,2014,
1129,Gainesville,WOGX,592,0,Gainesville,,
1130,Gainesville,WGFL,592,1,Gainesville,2014,
1131,Gainesville,WMYG-LP,592,1,Gainesville,2014,
1132,Gainesville,WYME-CD,592,1,Gainesville,2014,
1133,Sherman - Ada,KTEN-DT3,657,0,Sherman-Ada,,
1134,Sherman - Ada,KTEN,657,0,Sherman-Ada,,
1135,Sherman - Ada,KXII-DT3,657,0,Sherman-Ada,,
1136,Sherman - Ada,KXIP-LD3,657,0,Sherman-Ada,,
1137,Sherman - Ada,KXII,657,0,Sherman-Ada,,
1138,Sherman - Ada,KXIP-LD,657,0,Sherman-Ada,,
1139,Binghamton,WIVT,502,0,Binghamton,,
1140,Binghamton,WBGH-CD,502,0,Binghamton,,
1141,Binghamton,WICZ-TV,502,0,Binghamton,,
1142,Binghamton,WBNG-TV,502,0,Binghamton,,
1143,Binghamton,WBPN-LP,502,0,Binghamton,,
1144,Idaho Falls - Pocatello ( Jackson ),KIFI-TV,758,0,Idaho Fals-Pocatllo(Jcksn),,
1145,Idaho Falls - Pocatello ( Jackson ),KPVI-DT,758,0,Idaho Fals-Pocatllo(Jcksn),,
1146,Idaho Falls - Pocatello ( Jackson ),KXPI-LD,758,0,Idaho Fals-Pocatllo(Jcksn),,
1147,Idaho Falls - Pocatello ( Jackson ),KIDK,758,0,Idaho Fals-Pocatllo(Jcksn),,
1148,Idaho Falls - Pocatello ( Jackson ),KVUI,758,0,Idaho Fals-Pocatllo(Jcksn),,
1149,Bluefield - Beckley - Oak Hill,WOAY-TV,559,0,Bluefield-Beckley-Oak Hill,,
1150,Bluefield - Beckley - Oak Hill,WVVA,559,0,Bluefield-Beckley-Oak Hill,,
1151,Bluefield - Beckley - Oak Hill,WVNS-DT2,559,0,Bluefield-Beckley-Oak Hill,,
1152,Bluefield - Beckley - Oak Hill,WVNS-TV,559,0,Bluefield-Beckley-Oak Hill,,
1153,Missoula,KTMF,762,0,Missoula,,
1154,Missoula,KTMF-LD,762,0,Missoula,,
1155,Missoula,KECI-TV,762,1,Missoula,2017,
1156,Missoula,KCFW-TV,762,1,Missoula,2017,
1157,Missoula,KTMF-DT2,762,0,Missoula,,
1158,Missoula,KTMF-LD2,762,0,Missoula,,
1159,Missoula,KPAX-TV,762,0,Missoula,,
1160,Missoula,KAJJ-CD,762,0,Missoula,,
1161,Abilene - Sweetwater,KTXS-TV,662,1,Abilene-Sweetwater,2017,
1162,Abilene - Sweetwater,KRBC-TV,662,0,Abilene-Sweetwater,,
1163,Abilene - Sweetwater,KXVA,662,0,Abilene-Sweetwater,,
1164,Abilene - Sweetwater,KTAB-TV,662,0,Abilene-Sweetwater,,
1165,Abilene - Sweetwater,KIDZ-LD,662,0,Abilene-Sweetwater,,
1166,Abilene - Sweetwater,KTES-LD,662,1,Abilene-Sweetwater,2017,
1167,"Yuma - El Centro, CA",KECY-DT2,771,0,Yuma-El Centro,,
1168,"Yuma - El Centro, CA",KYMA-DT,771,0,Yuma-El Centro,,
1169,"Yuma - El Centro, CA",KECY-TV,771,0,Yuma-El Centro,,
1170,"Yuma - El Centro, CA",KSWT,771,0,Yuma-El Centro,,
1171,"Yuma - El Centro, CA",KESE-LP,771,0,Yuma-El Centro,,
1172,Billings,KSVI,756,0,Billings,,
1173,Billings,KULR-TV,756,0,Billings,,
1174,Billings,KYUS-TV,756,0,Billings,,
1175,Billings,KHMT,756,0,Billings,,
1176,Billings,KTVQ,756,0,Billings,,
1177,Hattiesburg - Laurel,WDAM-DT2,710,0,Hattiesburg-Laurel,,
1178,Hattiesburg - Laurel,WDAM-TV,710,0,Hattiesburg-Laurel,,
1179,Hattiesburg - Laurel,WHPM-LD,710,0,Hattiesburg-Laurel,,
1180,Hattiesburg - Laurel,WHLT,710,0,Hattiesburg-Laurel,,
1181,Clarksburg - Weston,WBOY-DT2,598,0,Clarksburg-Weston,,
1182,Clarksburg - Weston,WBOY-TV,598,0,Clarksburg-Weston,,
1183,Clarksburg - Weston,WVFX,598,0,Clarksburg-Weston,,
1184,Clarksburg - Weston,WDTV,598,0,Clarksburg-Weston,,
1185,Rapid City,KOTA-TV,764,0,Rapid City,,
1186,Rapid City,KHSD-TV,764,0,Rapid City,,
1187,Rapid City,KNBN,764,0,Rapid City,,
1188,Rapid City,KKRA-LP,764,0,Rapid City,,
1189,Rapid City,KEVN-LD,764,0,Rapid City,,
1190,Rapid City,KHSD-DT2,764,0,Rapid City,,
1191,Rapid City,KCLO-TV,764,0,Rapid City,,
1192,Rapid City,KWBH-LP,764,0,Rapid City,,
1193,Utica,WUTR,526,0,Utica,,
1194,Utica,WKTV,526,0,Utica,,
1195,Utica,WFXV,526,0,Utica,,
1196,Utica,WKTV-DT2,526,0,Utica,,
1197,Utica,WPNY-LP,526,0,Utica,,
1198,Quincy - Hannibal - Keokuk,KHQA-DT2,717,0,Quincy-Hannibal-Keokuk,,
1199,Quincy - Hannibal - Keokuk,WGEM-TV,717,0,Quincy-Hannibal-Keokuk,,
1200,Quincy - Hannibal - Keokuk,WGEM-DT3,717,0,Quincy-Hannibal-Keokuk,,
1201,Quincy - Hannibal - Keokuk,KHQA-TV,717,1,Quincy-Hannibal-Keokuk,2013,
1202,Dothan,WDHN,606,0,Dothan,,
1203,Dothan,WRGX-LD,606,0,Dothan,,
1204,Dothan,WDFX-TV,606,0,Dothan,,
1205,Dothan,WTVY,606,0,Dothan,,
1206,Lake Charles,KVHP-DT2,643,0,Lake Charles,,
1207,Lake Charles,KPLC,643,0,Lake Charles,,
1208,Lake Charles,KVHP,643,0,Lake Charles,,
1209,Lake Charles,KSWL-LD,643,0,Lake Charles,,
1210,Lake Charles,KWWE-LD,643,0,Lake Charles,,
1211,Harrisonburg,WHSV-TV,569,0,Harrisonburg,,
1212,Harrisonburg,W30CT-D,569,0,Harrisonburg,,
1213,Harrisonburg,WSVF-CD,569,0,Harrisonburg,,
1214,Harrisonburg,WSVF-CD2,569,0,Harrisonburg,,
1215,Elmira ( Corning ),WENY-TV,565,0,Elmira (Corning),,
1216,Elmira ( Corning ),WETM-TV,565,0,Elmira (Corning),,
1217,Elmira ( Corning ),WYDC,565,0,Elmira (Corning),,
1218,Elmira ( Corning ),WENY-DT2,565,0,Elmira (Corning),,
1219,Elmira ( Corning ),WJKP-LD,565,0,Elmira (Corning),,
1220,"Jackson, TN",WBBJ-TV,639,0,"Jackson, TN",,
1221,"Jackson, TN",WNBJ-LD,639,0,"Jackson, TN",,
1222,"Jackson, TN",WJKT,639,0,"Jackson, TN",,
1223,"Jackson, TN",WBBJ-DT3,639,0,"Jackson, TN",,
1224,"Jackson, TN","""WBJK""",639,0,"Jackson, TN",,
1225,"Alexandria, LA",KLAX-TV,644,0,"Alexandria, LA",,
1226,"Alexandria, LA",KALB-TV,644,0,"Alexandria, LA",,
1227,"Alexandria, LA",WNTZ-TV,644,0,"Alexandria, LA",,
1228,"Alexandria, LA",KALB-DT2,644,0,"Alexandria, LA",,
1229,"Alexandria, LA",KWCE-LP,644,0,"Alexandria, LA",,
1230,Watertown,WWTI,549,0,Watertown,,
1231,Watertown,WVNC-LD,549,0,Watertown,,
1232,Watertown,WNYF-CD,549,0,Watertown,,
1233,Watertown,WWNY-CD,549,0,Watertown,,
1234,Watertown,WWNY-TV,549,0,Watertown,,
1235,Marquette,WBUP,553,0,Marquette,,
1236,Marquette,WLUC-TV,553,0,Marquette,,
1237,Marquette,WLUC-DT2,553,0,Marquette,,
1238,Marquette,WJMN-TV,553,0,Marquette,,
1239,Marquette,WBKP,553,0,Marquette,,
1240,Bowling Green,WBKO,736,0,Bowling Green,,
1241,Bowling Green,WNKY,736,0,Bowling Green,,
1242,Bowling Green,WBKO-DT2,736,0,Bowling Green,,
1243,Bowling Green,WNKY-DT2,736,0,Bowling Green,,
1244,Jonesboro,KAIT,734,0,Jonesboro,,
1245,Jonesboro,KAIT-DT2,734,0,Jonesboro,,
1246,Jonesboro,KJNB-LD,734,0,Jonesboro,,
1247,Jonesboro,KJNE-LD,734,0,Jonesboro,,
1248,Jonesboro,KJNB-LD2,734,0,Jonesboro,,
1249,Jonesboro,KJNE-LD2,734,0,Jonesboro,,
1250,Jonesboro,"""KJOS""",734,0,Jonesboro,,
1251,Charlottesville,WVAW-LD,584,0,Charlottesville,,
1252,Charlottesville,WVIR-TV,584,0,Charlottesville,,
1253,Charlottesville,WAHU-CD,584,0,Charlottesville,,
1254,Charlottesville,WCAV,584,0,Charlottesville,,
1255,Laredo,KGNS-DT2,749,0,Laredo,,
1256,Laredo,KGNS-TV,749,0,Laredo,,
1257,Laredo,KXOF-CD,749,0,Laredo,,
1258,Laredo,KYLX-LD,749,0,Laredo,,
1259,Laredo,KETF-CD,749,0,Laredo,,
1260,Laredo,KLDO-TV,749,0,Laredo,,
1261,Butte - Bozeman,KWYB,754,0,Butte-Bozeman,,
1262,Butte - Bozeman,KWYB-LD,754,0,Butte-Bozeman,,
1263,Butte - Bozeman,KTVM,754,0,Butte-Bozeman,,
1264,Butte - Bozeman,KDBZ-CD,754,1,Butte-Bozeman,2017,
1265,Butte - Bozeman,KWYB-DT2,754,0,Butte-Bozeman,,
1266,Butte - Bozeman,KWYB-LD2,754,0,Butte-Bozeman,,
1267,Butte - Bozeman,KXLF-TV,754,0,Butte-Bozeman,,
1268,Butte - Bozeman,KBZK,754,0,Butte-Bozeman,,
1269,"Bend, OR",KOHD,821,0,"Bend, OR",,
1270,"Bend, OR",KTVZ,821,0,"Bend, OR",,
1271,"Bend, OR",KFXO-CD,821,0,"Bend, OR",,
1272,"Bend, OR",KBNZ-LD,821,0,"Bend, OR",,
1273,"Bend, OR",KQRE-LP,821,0,"Bend, OR",,
1274,Grand Junction - Montrose,KJCT-LP,773,0,Grand Junction-Montrose,,
1275,Grand Junction - Montrose,KKCO,773,0,Grand Junction-Montrose,,
1276,Grand Junction - Montrose,KFQX,773,0,Grand Junction-Montrose,,
1277,Grand Junction - Montrose,KREX-TV,773,0,Grand Junction-Montrose,,
1278,Grand Junction - Montrose,KREY-TV,773,0,Grand Junction-Montrose,,
1279,Grand Junction - Montrose,KGJT-CD,773,0,Grand Junction-Montrose,,
1280,"Lafayette, IN",WPBY-CD,582,0,"Lafayette, IN",,
1281,"Lafayette, IN",WPBI-LD2,582,0,"Lafayette, IN",,
1282,"Lafayette, IN",WPBI-LD,582,0,"Lafayette, IN",,
1283,"Lafayette, IN",WLFI-TV,582,0,"Lafayette, IN",,
1284,Lima,WOHL-CD,558,0,Lima,,
1285,Lima,WLQP-LP,558,0,Lima,,
1286,Lima,WLIO,558,0,Lima,,
1287,Lima,WLIO-DT2,558,0,Lima,,
1288,Lima,WOHL-CD2,558,0,Lima,,
1289,Lima,WLMO-LP,558,0,Lima,,
1290,Twin Falls,KSAW-LD,760,0,Twin Falls,,
1291,Twin Falls,KTFT-LD,760,0,Twin Falls,,
1292,Twin Falls,KSVT-LD,760,0,Twin Falls,,
1293,Twin Falls,KMVT,760,0,Twin Falls,,
1294,Meridian,WTOK-TV,711,0,Meridian,,
1295,Meridian,WGBC-DT2,711,0,Meridian,,
1296,Meridian,WGBC,711,0,Meridian,,
1297,Meridian,WMDN,711,0,Meridian,,
1298,Great Falls,KFBB-TV,755,0,Great Falls,,
1299,Great Falls,KBGF-LD,755,0,Great Falls,,
1300,Great Falls,KFBB-DT2,755,0,Great Falls,,
1301,Great Falls,KRTV,755,0,Great Falls,,
1302,Greenwood - Greenville,WABG-TV,647,0,Greenwood-Greenville,,
1303,Greenwood - Greenville,WNBD-LD,647,0,Greenwood-Greenville,,
1304,Greenwood - Greenville,WABG-DT2,647,0,Greenwood-Greenville,,
1305,Greenwood - Greenville,WXVT-LD,647,0,Greenwood-Greenville,,
1306,Greenwood - Greenville,"""WBWD""",647,0,Greenwood-Greenville,,
1307,Parkersburg,WTAP-TV,597,0,Parkersburg,,
1308,Parkersburg,WOVA-LD,597,0,Parkersburg,,
1309,Parkersburg,WIYE-LD,597,0,Parkersburg,,
1310,Eureka,KAEF,802,0,Eureka,,
1311,Eureka,KIEM-TV,802,0,Eureka,,
1312,Eureka,KBVU,802,1,Eureka,2017,
1313,Eureka,KJRW,802,0,Eureka,,
1314,Eureka,KECA-LD,802,1,Eureka,2017,
1315,San Angelo,KTXE-LD,661,1,San Angelo,2017,
1316,San Angelo,KSAN-TV,661,0,San Angelo,,
1317,San Angelo,KIDY,661,0,San Angelo,,
1318,San Angelo,KLST,661,0,San Angelo,,
1319,"Cheyenne - Scottsbluff, NE",KNEP KKTQ-LD,759,0,Cheyenne-Scottsbluff,,
1320,"Cheyenne - Scottsbluff, NE",KNEP-DT2 KCHY-LP,759,0,Cheyenne-Scottsbluff,,
1321,"Cheyenne - Scottsbluff, NE",KWYM-LP,759,0,Cheyenne-Scottsbluff,,
1322,"Cheyenne - Scottsbluff, NE",KLWY,759,0,Cheyenne-Scottsbluff,,
1323,"Cheyenne - Scottsbluff, NE",KGWN-TV,759,0,Cheyenne-Scottsbluff,,
1324,"Cheyenne - Scottsbluff, NE",KSTF,759,0,Cheyenne-Scottsbluff,,
1325,Casper - Riverton,KTWO-TV,767,0,Casper-Riverton,,
1326,Casper - Riverton,KCWY-DT,767,0,Casper-Riverton,,
1327,Casper - Riverton,KSWY-LP,767,0,Casper-Riverton,,
1328,Casper - Riverton,KFNB,767,0,Casper-Riverton,,
1329,Casper - Riverton,KFNE,767,0,Casper-Riverton,,
1330,Casper - Riverton,KFNR,767,0,Casper-Riverton,,
1331,Casper - Riverton,KGWC-TV,767,0,Casper-Riverton,,
1332,Casper - Riverton,KGWL-TV,767,0,Casper-Riverton,,
1333,Casper - Riverton,KGWR-TV,767,0,Casper-Riverton,,
1334,Casper - Riverton,KWYF-LD,767,0,Casper-Riverton,,
1335,Mankato,KEYC-DT2,737,0,Mankato,,
1336,Mankato,KEYC-TV,737,0,Mankato,,
1337,Mankato,"""KWYE""",737,0,Mankato,,
1338,Ottumwa - Kirksville,KTVO,631,1,Ottumwa-Kirksville,2013,
1339,Ottumwa - Kirksville,KYOU-DT2,631,0,Ottumwa-Kirksville,,
1340,Ottumwa - Kirksville,KYOU-TV,631,0,Ottumwa-Kirksville,,
1341,Ottumwa - Kirksville,KTVO-DT2,631,0,Ottumwa-Kirksville,,
1342,Ottumwa - Kirksville,"""KWOT""",631,0,Ottumwa-Kirksville,,
1343,St. Joseph,KQTV,638,0,St. Joseph,,
1344,St. Joseph,KNPG-LD,638,0,St. Joseph,,
1345,St. Joseph,KNPN-LD,638,0,St. Joseph,,
1346,St. Joseph,KCJO-LD,638,0,St. Joseph,,
1347,Fairbanks,KATN,745,0,Fairbanks,,
1348,Fairbanks,KTVF,745,0,Fairbanks,,
1349,Fairbanks,KATN-DT2,745,0,Fairbanks,,
1350,Fairbanks,KXDF-CD,745,0,Fairbanks,,
1351,Fairbanks,KFXF-LD,745,0,Fairbanks,,
1352,Victoria,KAVU-TV,626,0,Victoria,,
1353,Victoria,KMOL-LD,626,0,Victoria,,
1354,Victoria,KVCT,626,0,Victoria,,
1355,Victoria,KXTS-LD,626,0,Victoria,,
1356,Victoria,KUNU-LD,626,0,Victoria,,
1357,Victoria,KVTX-LP,626,0,Victoria,,
1358,Victoria,"""KWVB""",626,0,Victoria,,
1359,Zanesville,WHIZ-TV,596,0,Zanesville,,
1360,Zanesville,"""Zanesville CW 13""",596,0,Zanesville,,
1361,Helena,KHBB-LD,766,0,Helena,,
1362,Helena,KTVH-DT,766,0,Helena,,
1363,Helena,KHBB-LD2,766,0,Helena,,
1364,Helena,KXLH-LD,766,0,Helena,,
1365,Presque Isle,WAGM-DT2,552,0,Presque Isle,,
1366,Presque Isle,WAGM-TV,552,0,Presque Isle,,
1367,Presque Isle,"""WBPQ""",552,0,Presque Isle,,
1368,Juneau,KJUD,747,0,Juneau,,
1369,Juneau,KATH-LD,747,0,Juneau,,
1370,Juneau,KSCT-LP,747,0,Juneau,,
1371,Juneau,KJUD-DT2,747,0,Juneau,,
1372,Juneau,KXLJ-LD,747,0,Juneau,,
1373,Alpena,WBKB-DT3,583,0,Alpena,,
1374,Alpena,WBKB-DT2,583,0,Alpena,,
1375,Alpena,WBKB-TV,583,0,Alpena,,
1376,Alpena,"""WBAE""",583,0,Alpena,,
1377,North Platte,KHGI-CD,740,1,North Platte,2016,
1378,North Platte,KNOP-TV,740,0,North Platte,,
1379,North Platte,KIIT-CD,740,0,North Platte,,
1380,North Platte,KNPL-LD,740,0,North Platte,,
1381,North Platte,"""KWPL""",740,0,North Platte,,
1382,Glendive,KXGN-DT2,798,0,Glendive,,
1383,Glendive,KXGN-TV,798,0,Glendive,,
1384,Glendive,"""KWZB""",798,0,Glendive,,
